id,name,four_letter,images_fetched
16716,"Sophie Turner",ISFP,3
922,"Sebastian Stan",ISFP,4
47259,"Fiuk",ISFP,3
22128,"Masashi Kishimoto",ISFP,4
870458,"Zhang Hao (ZEROBASEONE)",ISFP,4
1571,"Steven Spielberg",ISFP,4
21480,"Tom Felton",ISFP,4
12700,"Zack Snyder",ISFP,4
74067,"Hunter Schafer",ISFP,3
21912,"Kali Uchis",ISFP,4
1371,"Jared Leto",ISFP,4
34197,"Bae Suzy",ISFP,4
20366,"Zoë Kravitz",ISFP,4
26261,"Michelangelo Caravaggio",ISFP,4
120631,"Han So-hee",ISFP,4
17765,"James Dean",ISFP,4
793,"Rami Malek",ISFP,4
30485,"Alan Walker",ISFP,4
9917,"Dennis Rodman",ISFP,4
1054,"Zac Efron",ISFP,4
382,"David Beckham",ISFP,4
6242,"Sappho",ISFP,4
71867,"Joe Alwyn",ISFP,4
96041,"Babu Santana",ISFP,4
21596,"Taeyang (BIGBANG)",ISFP,4
11302,"Tommy Wiseau",ISFP,4
16989,"Ana de Armas",ISFP,4
16772,"Pamela Anderson",ISFP,4
49597,"Kevin (The Boyz)",ISFP,4
237909,"Christian Yu (DPR IAN)",ISFP,3
136883,"Haruto (TREASURE)",ISFP,4
170575,"Natsumi Tsuji (Nevada-tan)",ISFP,3
22625,"Brendan Fraser",ISFP,4
23611,"Joe Keery",ISFP,4
23313,"Antoine Griezmann",ISFP,4
10460,"Monica Bellucci",ISFP,4
69186,"Leslie Cheung（张国荣）",ISFP,4
13927,"Norman Reedus",ISFP,4
832304,"Seok Matthew (ZEROBASEONE)",ISFP,4
11856,"Claude Debussy",ISFP,4
26954,"Eunha (GFRIEND/VIVIZ)",ISFP,3
365924,"Ezaki Hikaru (Kep1er)",ISFP,4
153077,"Kai Havertz",ISFP,4
43585,"Halle Bailey",ISFP,4
119074,"Choi Youngjae (GOT7)",ISFP,4
62100,"Mon Laferte",ISFP,4
150891,"Canserbero",ISFP,3
931,"Hayden Christensen",ISFP,4
15624,"Dave Bautista",ISFP,3
20228,"Nikolas Cruz",ISFP,4
11650,"Emily Ratajkowski",ISFP,4
328,"Ulysses S. Grant",ISFP,3
4961,"George Michael",ISFP,4
31774,"Yung Lean",ISFP,4
20085,"Judy Garland",ISFP,4
151842,"Pocah",ISFP,3
18594,"Bae Jinyoung (CIX)",ISFP,3
260136,"Zemfira",ISFP,4
34212,"Nana Komatsu",ISFP,4
67053,"Angèle",ISFP,4
30570,"Gypsy Rose Blanchard",ISFP,4
410186,"Pablo Gavi",ISFP,4
53175,"Sharon Tate",ISFP,3
75102,"Ronaldo De Azevedo (Gato Galactico)",ISFP,4
21481,"Rupert Grint",ISFP,4
48652,"Orlando Bloom",ISFP,4
11582,"Mohamed Salah",ISFP,4
11301,"Sofia Coppola",ISFP,4
150307,"Nicki Nicole",ISFP,3
1053,"John Travolta",ISFP,4
75633,"Kyrie Irving",ISFP,4
15156,"Jack Kerouac",ISFP,4
38013,"Lana Rhoades",ISFP,4
17655,"Luka Dončić",ISFP,3
5210,"Albert Fish",ISFP,4
48972,"Taylor Hill",ISFP,4
28984,"Dita Von Teese",ISFP,4
11754,"Travis Fimmel",ISFP,4
49530,"Vincent Gallo",ISFP,4
217178,"J (STAYC)",ISFP,4
155747,"Austin Butler",ISFP,4
34929,"Eunbin (CLC)",ISFP,4
326533,"Ángel Di María",ISFP,4
9821,"Colin Farrell",ISFP,4
38384,"Ethan Dolan",ISFP,4
20364,"Steven Yeun",ISFP,4
33555,"Jodie Comer",ISFP,4
12436,"Enrique Iglesias",ISFP,4
281076,"FACE",ISFP,3
64121,"Lucas Paquetá",ISFP,3
34549,"Richard Madden",ISFP,4
118074,"Matuê",ISFP,4
138435,"MC Bin Laden",ISFP,4
25377,"YooA (OH MY GIRL)",ISFP,4
106552,"DPR Live",ISFP,4
66959,"Nate Diaz",ISFP,4
292370,"João Guilherme",ISFP,3
429803,"O.de (Xdinary Heroes)",ISFP,4
49568,"Paul Newman",ISFP,4
41635,"Paul Walker",ISFP,4
19390,"Bonnie Parker",ISFP,4
62957,"Gia Carangi",ISFP,4
56512,"Yoon Dowoon (DAY6)",ISFP,4
15669,"Leo (VIXX)",ISFP,4
150966,"Nadine Lustre",ISFP,3
320310,"Angus Cloud",ISFP,4
88949,"Goo Hara (KARA)",ISFP,4
19313,"Phoebe Tonkin",ISFP,4
50189,"Brigitte Bardot",ISFP,4
50190,"Jane Birkin",ISFP,4
23868,"Bruna Marquezine",ISFP,4
10156,"Jean-Claude Van Damme",ISFP,4
15529,"Liv Tyler",ISFP,4
71668,"Yoo Taeyang (SF9)",ISFP,4
37779,"Alexander McQueen",ISFP,4
7387,"Janet Jackson",ISFP,4
23610,"Charlie Heaton",ISFP,4
76135,"Paulo Dybala",ISFP,4
66029,"Mahmood",ISFP,3
9951,"Kit Harington",ISFP,4
74407,"Dilraba Dilmurat",ISFP,4
9018,"Sean Penn",ISFP,4
502997,"Salvador Ramos",ISFP,4
427959,"Moon Sua (Billlie)",ISFP,4
42750,"Kim Yohan (WEi)",ISFP,4
45105,"Cássia Eller",ISFP,4
135302,"Jennifer Pan",ISFP,4
48533,"Linda McCartney",ISFP,4
94604,"Miya (GWSN)",ISFP,4
43374,"Suzu Hirose",ISFP,3
56078,"Rodney Mullen",ISFP,3
11613,"Damien Chazelle",ISFP,4
87393,"Shohei Ohtani",ISFP,4
37420,"Bona (WJSN)",ISFP,4
8725,"Jeff Hardy",ISFP,4
54537,"Francesco Totti",ISFP,4
9672,"Cary Grant",ISFP,4
198129,"Phil Foden",ISFP,4
43852,"Paul Gauguin",ISFP,3
54905,"Violeta Parra",ISFP,3
45426,"Tite Kubo",ISFP,4
449915,"Mikey Madison",ISFP,4
36957,"Seolhyun (AOA)",ISFP,4
19421,"Pierce Brosnan",ISFP,4
19391,"Clyde Barrow",ISFP,4
33196,"Camille Rowe",ISFP,4
35801,"Gustav Klimt",ISFP,4
21391,"Jinhwan / Jay (iKON)",ISFP,4
37451,"DΞΔN",ISFP,2
76013,"Kim Woosung (The Rose)",ISFP,3
68896,"Xion (ONEUS)",ISFP,4
285603,"PHARAOH",ISFP,4
208524,"Muriel Benavides Torres (Piyoasdf)",ISFP,4
13719,"Gareth Bale",ISFP,4
72169,"Ed Maverick",ISFP,4
567981,"Miguel Cazares Mora",ISFP,4
10345,"Kevin Costner",ISFP,4
194843,"Chase Stokes",ISFP,4
9738,"David Berkowitz "Son of Sam"",ISFP,4
73764,"Arón Piper",ISFP,4
338,"Martin Van Buren",ISFP,4
110220,"Jang Gyuri",ISFP,4
10253,"Irene (Red Velvet)",ISTJ,4
20600,"Tzuyu (TWICE)",ISTJ,4
10027,"Queen Elizabeth II",ISTJ,4
17334,"Jeff Bezos",ISTJ,4
135,"Natalie Portman",ISTJ,4
969,"Morgan Freeman",ISTJ,4
152875,"Sunghoon (ENHYPEN)",ISTJ,3
5670,"Johann Sebastian Bach",ISTJ,4
8921,"D.O. (EXO)",ISTJ,3
345,"George Washington",ISTJ,4
3202,"Mike Pence",ISTJ,4
9228,"Link Neal",ISTJ,3
72089,"Park Jinyoung (GOT7)",ISTJ,4
16074,"Warren Buffett",ISTJ,4
8915,"Xiumin (EXO)",ISTJ,4
31887,"Jongho (ATEEZ)",ISTJ,4
1766,"Robert de Niro",ISTJ,4
77,"Richard Nixon",ISTJ,4
133,"Denzel Washington",ISTJ,4
10867,"Jennifer Connelly",ISTJ,3
102250,"Müge Anlı",ISTJ,4
37415,"Son Naeun (Apink)",ISTJ,4
111035,"Anthony Fauci",ISTJ,4
468269,"Joe Locke",ISTJ,4
148011,"Yapura Meri",ISTJ,3
14851,"Tim Pool",ISTJ,4
73,"George H. W. Bush",ISTJ,4
856,"Matt Damon",ISTJ,4
33414,"Ruth Bader Ginsburg",ISTJ,3
8729,"Kawhi Leonard",ISTJ,4
313,"Dwight D. Eisenhower",ISTJ,4
28679,"Seohyun (SNSD)",ISTJ,4
653,"Sean Connery",ISTJ,3
28676,"Sunny (SNSD)",ISTJ,4
24259,"Tulsi Gabbard",ISTJ,4
1025,"Christopher Lee",ISTJ,4
18668,"Lee Min-ho",ISTJ,4
317,"Calvin Coolidge",ISTJ,4
6480,"Marco-Pierre White",ISTJ,4
59666,"Roh Jisun (fromis_9)",ISTJ,4
425735,"Gaeul (IVE)",ISTJ,4
55604,"İlber Ortaylı",ISTJ,4
41763,"BoA",ISTJ,4
26957,"Sowon (GFRIEND)",ISTJ,4
45227,"Matt D'Avella",ISTJ,4
141480,"Aldo Bartra (El Robot de Platón/Robotitus)",ISTJ,4
9739,"Dennis Rader (BTK)",ISTJ,4
6501,"Xavi",ISTJ,4
2187,"Ben Carson",ISTJ,3
7269,"Alessandro Manzoni",ISTJ,4
10032,"Josh Brolin",ISTJ,3
2184,"Jeb Bush",ISTJ,2
41755,"Max Changmin (TVXQ)",ISTJ,2
30961,"Mitch McConnell",ISTJ,4
307978,"Petr Pavel",ISTJ,4
55358,"Ruhi Çenet",ISTJ,4
49861,"Akshay Kumar",ISTJ,4
75907,"Devlet Bahçeli",ISTJ,4
34287,"Peyton List",ISTJ,4
20143,"Brett Kavanaugh",ISTJ,4
396184,"MD Chefe",ISTJ,3
39948,"Dennis Prager",ISTJ,4
6493,"Paolo Maldini",ISTJ,4
9560,"Russell Wilson",ISTJ,4
40321,"Nick Offerman",ISTJ,4
174363,"Roy Keane",ISTJ,4
45274,"Aziz Sancar",ISTJ,4
316,"Herbert Hoover",ISTJ,4
76146,"Toni Kroos",ISTJ,4
43782,"William Bonner",ISTJ,4
12032,"Sean Bean",ISTJ,4
32683,"Chris Benoit",ISTJ,3
45281,"Condoleezza Rice",ISTJ,3
166083,"The Organic Chemistry Tutor",ISTJ,4
21103,"Josef Fritzl",ISTJ,4
13916,"Tommy Lee Jones",ISTJ,4
33921,"Temple Grandin",ISTJ,3
49864,"Amitabh Bachchan",ISTJ,4
76144,"Christian Eriksen",ISTJ,4
39702,"Dawid Myśliwiec (Uwaga! Naukowy Bełkot)",ISTJ,4
33469,"Alec Guinness",ISTJ,4
46475,"Daniel Bernoulli",ISTJ,4
376,"Derek Jeter",ISTJ,4
407049,"Ahn Bo-hyun",ISTJ,4
6237,"Emile Zola",ISTJ,4
160274,"Kamaru Usman",ISTJ,4
21394,"Chanwoo (iKON)",ISTJ,4
334,"Zachary Taylor",ISTJ,4
22880,"Peter Hitchens",ISTJ,4
119994,"Nathan Chen",ISTJ,4
512783,"Yoon Seoyeon (tripleS)",ISTJ,4
28897,"Henry Fonda",ISTJ,4
52808,"Maxim Gorky",ISTJ,4
308276,"Derek Chauvin",ISTJ,4
120580,"Pierluigi Collina",ISTJ,3
278427,"Dmitry Puchkov",ISTJ,4
34402,"Ip Man (Yip Kai-man)",ISTJ,3
324,"Benjamin Harrison",ISTJ,4
119539,"Wellington Menezes de Oliveira",ISTJ,4
56469,"Ayaan Hirsi Ali",ISTJ,4
35769,"Clarence Thomas",ISTJ,4
18699,"King Felipe VI of Spain",ISTJ,4
10461,"Ed Harris",ISTJ,4
15081,"Carl Panzram",ISTJ,4
109300,"Muqtada al-Sadr",ISTJ,4
39977,"Ahn Sohee",ISTJ,4
67409,"Kais Saied",ISTJ,4
60343,"Saori Hayami",ISTJ,3
4732,"Sidney Crosby",ISTJ,4
34959,"Tycho Brahe",ISTJ,4
6612,"Bret Hart",ISTJ,4
44566,"Ajit Pai",ISTJ,4
159499,"Alan Sugar (Lord Sugar)",ISTJ,3
54884,"Daymond John",ISTJ,3
16759,"Claudia Schiffer",ISTJ,4
66496,"Lim Nayoung",ISTJ,4
122058,"Sergio Busquets",ISTJ,4
366053,"Lucas Saatkamp "Lucão"",ISTJ,4
205284,"Yulia Navalnaya",ISTJ,4
24697,"Robert Mueller",ISTJ,4
2959,"Evander Holyfield",ISTJ,4
16705,"Eliza Taylor",ISTJ,4
370530,"Pierre Poilievre",ISTJ,4
70747,"Maggie Smith",ISTJ,4
227784,"Zhao Liying (Zanilia Zhao)",ISTJ,4
25514,"Sam Elliott",ISTJ,4
40393,"Fred Trump, Sr.",ISTJ,4
50005,"Necip Fazıl Kısakürek",ISTJ,4
107744,"Dr. Sanjay Gupta",ISTJ,4
96182,"Ahmet Davutoğlu",ISTJ,4
119405,"Thomas Pesquet",ISTJ,4
142044,"Giovanni Verga",ISTJ,4
65474,"Connor McDavid",ISTJ,4
11365,"John Ford",ISTJ,4
109543,"Yulia Lipnitskaya",ISTJ,4
103877,"Jon Richardson",ISTJ,4
74502,"Arthur Shawcross",ISTJ,4
19376,"Peter Sutcliffe",ISTJ,4
39587,"Greg Abbott",ISTJ,4
200900,"Jeff Bandelin (JohnnyUtah)",ISTJ,3
82291,"George Lincoln Rockwell",ISTJ,4
29726,"Jennifer Morrison",ISTJ,4
12626,"Henry Lee Lucas",ISTJ,4
77885,"John List",ISTJ,4
168336,"Tomohiro Kato",ISTJ,4
34863,"D. B. Weiss",ISTJ,4
223785,"Antony Blinken",ISTJ,4
107135,"Robbie Lawler",ISTJ,4
145464,"Nozomi Sasaki",ISTJ,4
262195,"Lee Seo-jin",ISTJ,4
144958,"Joe Navarro",ISTJ,4
191901,"Canan Kaftancıoğlu",ISTJ,4
36565,"Jonathan Toews",ISTJ,4
235411,"Leonid Kanevsky",ISTJ,4
176160,"Ícaro de Carvalho",ISTJ,3
32491,"William Barr",ISTJ,4
14722,"Demetrious Johnson",ISTJ,4
134895,"Rita-Levi Montalcini",ISTJ,2
290534,"Nate Bargatze",ISTJ,4
117812,"Didier Deschamps",ISTJ,4
20681,"Wolf Blitzer",ISTJ,4
7989,"Ross Perot",ISTJ,4
36092,"John Roberts",ISTJ,4
371047,"Sakurai Miu (ME:I)",ISTJ,4
22572,"Roger Moore",ISTJ,4
26813,"Shin Ryujin (ITZY)",ISTP,4
210555,"Winter (aespa)",ISTP,4
24956,"Taehyun (TXT)",ISTP,4
1740,"Kristen Stewart",ISTP,4
1746,"Megan Fox",ISTP,4
24926,"Jaehyun (NCT)",ISTP,4
1040,"Bruce Lee",ISTP,4
20625,"Hyeju (Loossemble)",ISTP,3
46,"Kobe Bryant",ISTP,4
471,"Christian Bale",ISTP,4
463,"Scarlett Johansson",ISTP,4
6460,"Tom Hardy",ISTP,3
48,"Michael Jordan",ISTP,4
24993,"Jennette McCurdy",ISTP,3
65246,"HyunJin (Loossemble)",ISTP,4
11128,"Bill Burr",ISTP,4
14724,"Khabib Nurmagomedov",ISTP,4
434,"Harrison Ford",ISTP,4
24929,"Jeno (NCT)",ISTP,3
31951,"Lee Gahyeon (DREAMCATCHER)",ISTP,4
22677,"Melania Trump",ISTP,4
108122,"Erling Haaland",ISTP,3
362447,"Richarlison",ISTP,4
39979,"Juyeon (The Boyz)",ISTP,3
19921,"Ashton Kutcher",ISTP,4
23906,"Thomas Brodie-Sangster",ISTP,4
34684,"Bear Grylls",ISTP,3
97558,"Wang Yibo",ISTP,4
2718,"Sasha Grey",ISTP,3
3135,"Sylvester Stallone",ISTP,4
11085,"Zinédine Zidane",ISTP,4
482307,"Kim Garam (김가람)",ISTP,3
1043,"Emily Blunt",ISTP,4
832059,"Ricky (ZEROBASEONE)",ISTP,4
10334,"Shownu (MONSTA X)",ISTP,3
4770,"Jon Jones",ISTP,4
2921,"Jensen Ackles",ISTP,4
1041,"Daniel Craig",ISTP,4
1063,"Michael Fassbender",ISTP,4
269358,"Chicha Amatayakul",ISTP,4
8942,"Mark Tuan (GOT7)",ISTP,4
31066,"Tabbes",ISTP,3
18057,"Robert Lewandowski",ISTP,4
75175,"Pitty",ISTP,4
386,"Tiger Woods",ISTP,4
104248,"Acun Ilıcalı",ISTP,4
519509,"Eunseok (RIIZE)",ISTP,3
401233,"Wi Hajoon",ISTP,3
6749,"Manuel Neuer",ISTP,4
88395,"Mia (EVERGLOW)",ISTP,4
16757,"Kate Moss",ISTP,4
65136,"Tony Hawk",ISTP,4
57632,"Alyssa Bustamante",ISTP,4
14696,"Olivia Wilde",ISTP,4
36166,"Stephen Ng (Actually Stephen)",ISTP,3
21565,"Dylan Sprouse",ISTP,4
10527,"Øystein Aarseth (Euronymous)",ISTP,3
11084,"Ronaldo",ISTP,4
48172,"Suzane von Richthofen",ISTP,3
70509,"Jack Dorsey",ISTP,4
14823,"Karl Pilkington",ISTP,4
143358,"Sora Choi",ISTP,4
49420,"Jean-Michel Basquiat",ISTP,3
1037,"Jeremy Renner",ISTP,4
6496,"Brock Lesnar",ISTP,4
19009,"Dawn",ISTP,4
6494,"Frank Lampard",ISTP,4
17672,"Roman Reigns",ISTP,4
98343,"Frank Cuesta",ISTP,4
30526,"Chris Watts",ISTP,4
211789,"Theo (P1Harmony)",ISTP,4
6502,"Aaron Rodgers",ISTP,4
35137,"Nikola Jokić",ISTP,4
24920,"Kim Doyeon (Weki Meki)",ISTP,4
24985,"Mackenyu Arata",ISTP,4
28909,"Niccolò Paganini",ISTP,4
87757,"Karim Benzema",ISTP,4
10462,"Alain Delon",ISTP,4
41946,"Chorão",ISTP,4
136043,"Franco Escamilla",ISTP,4
19538,"Jason Statham",ISTP,4
50210,"Supla",ISTP,4
547627,"Ali Karimi",ISTP,4
9955,"Kim Yuna",ISTP,4
39962,"Bartek Sitek (Generator Frajdy)",ISTP,4
34971,"Alfred Nobel",ISTP,4
529614,"Tiago Santineli",ISTP,4
11410,"Buster Keaton",ISTP,4
32818,"Ronda Rousey",ISTP,4
48159,"Mano Brown",ISTP,3
127801,"D.B. Cooper",ISTP,4
10157,"Steven Seagal",ISTP,3
74471,"Damso",ISTP,4
162922,"Bright Vachirawit Chivaaree",ISTP,4
13357,"Harry Kane",ISTP,4
283008,"Jeff Satur",ISTP,3
148251,"Casemiro",ISTP,4
340202,"Lázaro Barbosa",ISTP,4
9055,"Randy Orton",ISTP,4
227580,"Ethan Cutkosky",ISTP,4
75832,"Gina Carano",ISTP,4
28983,"Amanda Knox",ISTP,4
39847,"Alex Honnold",ISTP,4
98947,"Hakim Ziyech",ISTP,4
102059,"Jiwoo (KARD)",ISTP,3
169233,"Bruno Henrique",ISTP,4
2183,"Rand Paul",ISTP,4
68893,"Leedo (ONEUS)",ISTP,4
29247,"Greta Garbo",ISTP,4
29698,"Dylann Roof",ISTP,4
11081,"Andrea Pirlo",ISTP,4
29699,"Pedrinho Matador",ISTP,4
34080,"John Carpenter",ISTP,4
45156,"Liu Yifei",ISTP,3
124316,"Kim Jung Gi",ISTP,4
49595,"Tom Kaulitz",ISTP,4
18596,"Lai Guanlin",ISTP,3
114317,"Kıvanç Tatlıtuğ",ISTP,4
34513,"Jamie Dornan",ISTP,4
29452,"Eden Hazard",ISTP,4
2168,"James Harden",ISTP,4
3549,"David Blaine",ISTP,3
152873,"Nicholas (&Team)",ISTP,4
11908,"Ian Brady",ISTP,4
349088,"High Boi",ISTP,4
54292,"Steve McQueen",ISTP,4
15798,"Joe Pesci",ISTP,4
34945,"Andrzej Sapkowski",ISTP,4
17679,"Henrique Fogaça",ISTP,4
365925,"Cai Bing (KSGIRLS)",ISTP,4
178860,"Yūichi Nakamura",ISTP,4
41944,"Seu Jorge",ISTP,4
8806,"Klay Thompson",ISTP,3
274772,"Trent Alexander-Arnold",ISTP,4
100515,"Devon Aoki",ISTP,4
3144,"Clive Owen",ISTP,4
30239,"Jon Moxley",ISTP,4
9000,"Hafþór "Thor" Júlíus Björnsson",ISTP,4
323440,"Uzi",ISTP,4
466006,"It's Stefano",ISTP,3
43703,"Takeru Satoh",ISTP,4
182875,"Takehiko Inoue",ISTP,4
36887,"Demi Moore",ISTP,4
81738,"Mahendra Singh Dhoni",ISTP,4
329,"Andrew Johnson",ISTP,4
381,"Wayne Rooney",ISTP,4
23808,"Brenda Ann Spencer",ISTP,4
979946,"MC Guimê",ISTP,4
132076,"Matías Ignacio Vera Oyarzo (Peluchin Entertainment)",ISTP,4
16930,"Takeshi Kitano",ISTP,4
117215,"Saúl "Canelo" Álvarez",ISTP,3
160191,"Ricardo Lozoya (RAL NEGAS)",ISTP,4
16703,"Adelaide Kane",ISTP,4
293137,"Abel Ferreira",ISTP,4
11317,"Mary Bell",ISTP,3
3540,"Cheloo",ISTP,3
99835,"Julia Lepetit (The Drawfee Channel)",ISTP,4
11765,"Nikolaj Coster-Waldau",ISTP,4
27082,"Larry Bird",ISTP,4
208011,"Lorenzo Zurzolo",ISTP,4
137146,"Mikhail Kalashnikov",ISTP,4
48967,"Damian Lillard",ISTP,4
279271,"John Fetterman",ISTP,3
398442,"Alex Pereira",ISTP,4
117450,"Jiyeon (T-ARA)",ISTP,4
58273,"LE (EXID)",ISTP,3
387,"Wayne Gretzky",ISTP,4
42134,"Tom Bilyeu",ISTP,3
5371,"Thomas Bangalter",ISTP,4
163695,"Chen Feiyu",ISTP,4
400457,"Brian Laundrie",ISTP,4
32321,"A.J. Styles",ISTP,4
21960,"Danny Trejo",ISTP,4
74180,"Vladislav Roslyakov",ISTP,4
96527,"Paris Bennett",ISTP,3
232855,"Goeun (Purple Kiss)",ISTP,4
137132,"Nejat İşler",ISTP,4
15672,"Hongbin (VIXX)",ISTP,4
35131,"Yeonwoo",ISTP,4
9131,"Adriano Celentano",ISTP,4
36987,"Ruby Rose",ISTP,4
52040,"Jamie Hewlett",ISTP,4
159757,"Kenjiro Tsuda",ISTP,4
89752,"Lucas Jade Zumann",ISTP,4
101404,"Kim Sungkyu (INFINITE)",ISTP,4
29813,"Charlie Hunnam",ISTP,4
93377,"Jun Ji-hyun",ISTP,4
128846,"Marcos 'Bola' Chiesa",ISTP,4
48151,"Zeca Pagodinho",ISTP,3
199812,"Kyriakos "Grizzly" Kapakoulak",ISTP,3
287240,"Keita (Ciipher) (EVNNE)",ISTP,3
42518,"Humphrey Bogart",ISTP,4
58364,"Maia Mitchell",ISTP,4
43698,"Ryo Yoshizawa",ISTP,3
60344,"Jun Fukuyama",ISTP,4
31023,"Ichiro Suzuki",ISTP,4
1518,"Milo Ventimiglia",ISTP,4
349356,"XARAKTER",ISTP,4
318389,"Tiago Carvalho",ISTP,2
32732,"The Undertaker (American Badass / Big Evil)",ISTP,4
