id,name,four_letter,images_fetched,split
45099,Roberto Carlos,ISFJ,4,val
20288,Kate Mara,ISFJ,4,train
68883,Hyojin (ONF),ISFJ,4,train
191350,Jayson Tatum,ISFJ,4,train
47463,Alisson Becker,ISFJ,4,train
11647,Johnny Carson,ISFJ,4,train
121916,Alina Zagitova,ISFJ,4,train
72396,Jung Chaeyeon,ISFJ,4,test
20192,Katie Holmes,ISFJ,4,train
26402,Kim Jonghyeon (NU'EST),ISFJ,4,train
27155,Mirko Drotschmann (MrWissen2go),ISFJ,4,train
86072,George MacKay,ISFJ,4,train
8712,André the Giant,ISFJ,4,train
157060,Fabio Fazio,ISFJ,4,train
49336,Romee Strijd,ISFJ,4,test
45419,Lee Eunsang (YOUNITE),ISFJ,4,val
464408,Hinata (XG),ISFJ,3,train
229354,Ju Jingyi,ISFJ,4,test
161093,Soojin (Weeekly),ISFJ,4,train
118288,Mahiro Takasugi,ISFJ,4,val
6613,Kurt Angle,ISFJ,4,train
176482,Kant,ISFJ,4,test
43554,Fátima Bernardes,ISFJ,4,train
6267,Johannes Vermeer,ISFJ,3,train
34195,Kim So-hyun,ISFJ,4,test
128025,Mehmet Akif Ersoy,ISFJ,4,test
96307,Phillip Schofield,ISFJ,4,train
141115,Savannah Clarke (Now United),ISFJ,4,train
99833,Nathan Yaffe (The Drawfee Channel),ISFJ,4,train
56274,Hrithik Roshan,ISFJ,4,train
95873,Nagita Slavina,ISFJ,3,train
137075,Ziya Selçuk,ISFJ,4,train
285304,Gong Jun,ISFJ,3,test
74018,Mahmoud Hessabi,ISFJ,4,train
42427,Tamera Mowry,ISFJ,4,train
44741,Elizabeth Lail,ISFJ,4,val
49559,Ivan Turgenev,ISFJ,4,train
112947,Lee Sujeong (Lovelyz),ISFJ,4,train
61959,José José,ISFJ,4,train
119382,Rocío Vidal (La Gata de Schrödinger),ISFJ,4,train
375930,Annie Ernaux,ISFJ,4,train
121874,Fatih Portakal,ISFJ,4,train
108012,Tessa Virtue,ISFJ,2,train
104598,Chorong (Apink),ISFJ,4,val
232796,Angela Aguilar,ISFJ,4,val
43548,Marina Ruy Barbosa,ISFJ,4,train
20084,Renée Zellweger,ISFJ,4,train
231386,Thiago Silva,ISFJ,4,train
26080,Dominic Thiem,ISFJ,4,train
33503,James Comey,ISFJ,4,train
45648,Norman Rockwell,ISFJ,4,train
599913,Saena (FIFTY FIFTY),ISFJ,4,train
92613,Anna Mcnulty,ISFJ,2,train
215739,Yolanda Saldívar,ISFJ,4,train
261012,Stipe Miocic,ISFJ,4,train
8999,Brian Shaw,ISFJ,4,train
119917,Park Serim (CRAVITY),ISFJ,4,train
82621,Byungchan (VICTON),ISFJ,4,train
660731,Seo Dahyun (tripleS),ISFJ,4,train
127183,Jul,ISFJ,4,train
196233,Abigail Adams,ISFJ,4,train
28424,Hwang Hyunjin (Stray Kids),ISFP,4,train
4243,Jungkook (BTS),ISFP,4,train
12939,Jennie (BLACKPINK),ISFP,4,test
131,Michael Jackson,ISFP,4,train
45,Lionel Messi,ISFP,4,train
20606,Hirai Momo (TWICE),ISFP,4,train
567786,Emma Myers,ISFP,3,test
8922,Kai (EXO),ISFP,4,train
15047,Elliot Rodger,ISFP,4,train
31829,Sulli,ISFP,4,train
52942,Alexa Demie,ISFP,3,test
24924,Taeyong (NCT),ISFP,4,train
210511,Giselle (aespa),ISFP,4,train
10254,Seulgi (Red Velvet),ISFP,4,train
26712,Seo Soojin,ISFP,3,train
6483,Ryan Gosling,ISFP,4,train
24810,Kim Chaewon (LE SSERAFIM),ISFP,4,train
1048,Brad Pitt,ISFP,4,train
4978,Frida Kahlo,ISFP,4,train
5671,Frédéric Chopin,ISFP,4,train
2958,Mike Tyson,ISFP,4,train
8841,Adam Sandler,ISFP,4,test
31972,Hwasa (MAMAMOO),ISFP,3,train
24974,THE8 (SEVENTEEN),ISFP,4,val
58131,girl in red,ISFP,4,train
37147,Yuzuru Hanyu,ISFP,4,train
31215,Ten (WayV) (NCT),ISFP,4,train
27929,Lee Taemin (SHINee),ISFP,4,train
24976,Vernon (SEVENTEEN),ISFP,4,train
158321,Arthur Aguiar (BBB22),ISFP,4,train
31872,San (ATEEZ),ISFP,4,train
539524,Manoel Gomes (Caneta Azul),ISFP,3,train
25425,Sunmi,ISFP,4,train
132,Prince,ISFP,4,train
20266,Dakota Johnson,ISFP,4,train
27193,Charles Bukowski,ISFP,4,train
482315,Hong Eunchae (LE SSERAFIM),ISFP,4,train
16716,Sophie Turner,ISFP,3,test
922,Sebastian Stan,ISFP,4,train
47259,Fiuk,ISFP,3,train
22128,Masashi Kishimoto,ISFP,4,train
870458,Zhang Hao (ZEROBASEONE),ISFP,4,train
1571,Steven Spielberg,ISFP,4,test
21480,Tom Felton,ISFP,4,train
12700,Zack Snyder,ISFP,4,test
74067,Hunter Schafer,ISFP,3,train
21912,Kali Uchis,ISFP,4,val
1371,Jared Leto,ISFP,4,train
34197,Bae Suzy,ISFP,4,train
20366,Zoë Kravitz,ISFP,4,train
26261,Michelangelo Caravaggio,ISFP,4,train
120631,Han So-hee,ISFP,4,train
17765,James Dean,ISFP,4,train
793,Rami Malek,ISFP,4,train
30485,Alan Walker,ISFP,4,train
9917,Dennis Rodman,ISFP,4,train
1054,Zac Efron,ISFP,4,val
382,David Beckham,ISFP,4,train
6242,Sappho,ISFP,4,val
71867,Joe Alwyn,ISFP,4,train
96041,Babu Santana,ISFP,4,train
21596,Taeyang (BIGBANG),ISFP,4,train
11302,Tommy Wiseau,ISFP,4,train
16989,Ana de Armas,ISFP,4,test
16772,Pamela Anderson,ISFP,4,train
49597,Kevin (The Boyz),ISFP,4,train
237909,Christian Yu (DPR IAN),ISFP,3,test
136883,Haruto (TREASURE),ISFP,4,val
170575,Natsumi Tsuji (Nevada-tan),ISFP,3,val
22625,Brendan Fraser,ISFP,4,train
23611,Joe Keery,ISFP,4,val
23313,Antoine Griezmann,ISFP,4,val
10460,Monica Bellucci,ISFP,4,test
69186,Leslie Cheung（张国荣）,ISFP,4,train
13927,Norman Reedus,ISFP,4,train
832304,Seok Matthew (ZEROBASEONE),ISFP,4,train
11856,Claude Debussy,ISFP,4,test
26954,Eunha (GFRIEND/VIVIZ),ISFP,3,train
365924,Ezaki Hikaru (Kep1er),ISFP,4,train
153077,Kai Havertz,ISFP,4,train
43585,Halle Bailey,ISFP,4,train
119074,Choi Youngjae (GOT7),ISFP,4,val
62100,Mon Laferte,ISFP,4,train
150891,Canserbero,ISFP,3,train
931,Hayden Christensen,ISFP,4,train
15624,Dave Bautista,ISFP,3,train
20228,Nikolas Cruz,ISFP,4,test
11650,Emily Ratajkowski,ISFP,4,train
328,Ulysses S. Grant,ISFP,3,train
4961,George Michael,ISFP,4,train
31774,Yung Lean,ISFP,4,train
20085,Judy Garland,ISFP,4,train
151842,Pocah,ISFP,3,train
18594,Bae Jinyoung (CIX),ISFP,3,test
260136,Zemfira,ISFP,4,train
34212,Nana Komatsu,ISFP,4,train
67053,Angèle,ISFP,4,train
30570,Gypsy Rose Blanchard,ISFP,4,train
410186,Pablo Gavi,ISFP,4,train
53175,Sharon Tate,ISFP,3,test
75102,Ronaldo De Azevedo (Gato Galactico),ISFP,4,train
21481,Rupert Grint,ISFP,4,train
48652,Orlando Bloom,ISFP,4,test
11582,Mohamed Salah,ISFP,4,train
11301,Sofia Coppola,ISFP,4,train
150307,Nicki Nicole,ISFP,3,train
1053,John Travolta,ISFP,4,train
75633,Kyrie Irving,ISFP,4,train
15156,Jack Kerouac,ISFP,4,train
38013,Lana Rhoades,ISFP,4,train
17655,Luka Dončić,ISFP,3,train
5210,Albert Fish,ISFP,4,train
48972,Taylor Hill,ISFP,4,val
28984,Dita Von Teese,ISFP,4,test
11754,Travis Fimmel,ISFP,4,train
49530,Vincent Gallo,ISFP,4,train
217178,J (STAYC),ISFP,4,train
155747,Austin Butler,ISFP,4,train
34929,Eunbin (CLC),ISFP,4,train
326533,Ángel Di María,ISFP,4,train
9821,Colin Farrell,ISFP,4,val
38384,Ethan Dolan,ISFP,4,train
20364,Steven Yeun,ISFP,4,train
33555,Jodie Comer,ISFP,4,train
12436,Enrique Iglesias,ISFP,4,train
281076,FACE,ISFP,3,train
64121,Lucas Paquetá,ISFP,3,train
34549,Richard Madden,ISFP,4,val
118074,Matuê,ISFP,4,test
138435,MC Bin Laden,ISFP,4,val
25377,YooA (OH MY GIRL),ISFP,4,train
106552,DPR Live,ISFP,4,train
66959,Nate Diaz,ISFP,4,train
292370,João Guilherme,ISFP,3,train
429803,O.de (Xdinary Heroes),ISFP,4,train
49568,Paul Newman,ISFP,4,train
41635,Paul Walker,ISFP,4,train
19390,Bonnie Parker,ISFP,4,train
62957,Gia Carangi,ISFP,4,train
56512,Yoon Dowoon (DAY6),ISFP,4,train
15669,Leo (VIXX),ISFP,4,train
150966,Nadine Lustre,ISFP,3,train
320310,Angus Cloud,ISFP,4,train
88949,Goo Hara (KARA),ISFP,4,train
19313,Phoebe Tonkin,ISFP,4,train
50189,Brigitte Bardot,ISFP,4,test
50190,Jane Birkin,ISFP,4,train
23868,Bruna Marquezine,ISFP,4,train
10156,Jean-Claude Van Damme,ISFP,4,train
15529,Liv Tyler,ISFP,4,train
71668,Yoo Taeyang (SF9),ISFP,4,train
37779,Alexander McQueen,ISFP,4,train
7387,Janet Jackson,ISFP,4,train
23610,Charlie Heaton,ISFP,4,train
76135,Paulo Dybala,ISFP,4,train
66029,Mahmood,ISFP,3,train
9951,Kit Harington,ISFP,4,train
74407,Dilraba Dilmurat,ISFP,4,train
9018,Sean Penn,ISFP,4,train
502997,Salvador Ramos,ISFP,4,val
427959,Moon Sua (Billlie),ISFP,4,train
42750,Kim Yohan (WEi),ISFP,4,train
45105,Cássia Eller,ISFP,4,train
135302,Jennifer Pan,ISFP,4,test
48533,Linda McCartney,ISFP,4,train
94604,Miya (GWSN),ISFP,4,train
43374,Suzu Hirose,ISFP,3,train
56078,Rodney Mullen,ISFP,3,train
11613,Damien Chazelle,ISFP,4,train
87393,Shohei Ohtani,ISFP,4,train
37420,Bona (WJSN),ISFP,4,train
8725,Jeff Hardy,ISFP,4,val
54537,Francesco Totti,ISFP,4,train
9672,Cary Grant,ISFP,4,train
198129,Phil Foden,ISFP,4,train
43852,Paul Gauguin,ISFP,3,train
54905,Violeta Parra,ISFP,3,val
45426,Tite Kubo,ISFP,4,test
449915,Mikey Madison,ISFP,4,train
36957,Seolhyun (AOA),ISFP,4,val
19421,Pierce Brosnan,ISFP,4,val
19391,Clyde Barrow,ISFP,4,train
33196,Camille Rowe,ISFP,4,train
35801,Gustav Klimt,ISFP,4,val
21391,Jinhwan / Jay (iKON),ISFP,4,train
37451,DΞΔN,ISFP,2,train
76013,Kim Woosung (The Rose),ISFP,3,train
68896,Xion (ONEUS),ISFP,4,train
285603,PHARAOH,ISFP,4,train
208524,Muriel Benavides Torres (Piyoasdf),ISFP,4,train
13719,Gareth Bale,ISFP,4,train
72169,Ed Maverick,ISFP,4,train
567981,Miguel Cazares Mora,ISFP,4,train
10345,Kevin Costner,ISFP,4,train
194843,Chase Stokes,ISFP,4,test
9738,"David Berkowitz Son of Sam""""",ISFP,4,train
73764,Arón Piper,ISFP,4,train
338,Martin Van Buren,ISFP,4,train
110220,Jang Gyuri,ISFP,4,train
10253,Irene (Red Velvet),ISTJ,4,train
20600,Tzuyu (TWICE),ISTJ,4,train
10027,Queen Elizabeth II,ISTJ,4,test
17334,Jeff Bezos,ISTJ,4,train
135,Natalie Portman,ISTJ,4,train
969,Morgan Freeman,ISTJ,4,val
152875,Sunghoon (ENHYPEN),ISTJ,3,train
5670,Johann Sebastian Bach,ISTJ,4,train
8921,D.O. (EXO),ISTJ,3,train
345,George Washington,ISTJ,4,train
3202,Mike Pence,ISTJ,4,train
9228,Link Neal,ISTJ,3,test
72089,Park Jinyoung (GOT7),ISTJ,4,train
16074,Warren Buffett,ISTJ,4,train
8915,Xiumin (EXO),ISTJ,4,test
31887,Jongho (ATEEZ),ISTJ,4,train
1766,Robert de Niro,ISTJ,4,test
77,Richard Nixon,ISTJ,4,train
133,Denzel Washington,ISTJ,4,train
10867,Jennifer Connelly,ISTJ,3,train
102250,Müge Anlı,ISTJ,4,train
37415,Son Naeun (Apink),ISTJ,4,train
111035,Anthony Fauci,ISTJ,4,train
468269,Joe Locke,ISTJ,4,train
148011,Yapura Meri,ISTJ,3,train
14851,Tim Pool,ISTJ,4,train
73,George H. W. Bush,ISTJ,4,train
856,Matt Damon,ISTJ,4,train
33414,Ruth Bader Ginsburg,ISTJ,3,val
8729,Kawhi Leonard,ISTJ,4,train
313,Dwight D. Eisenhower,ISTJ,4,train
28679,Seohyun (SNSD),ISTJ,4,train
653,Sean Connery,ISTJ,3,test
28676,Sunny (SNSD),ISTJ,4,train
24259,Tulsi Gabbard,ISTJ,4,train
1025,Christopher Lee,ISTJ,4,train
18668,Lee Min-ho,ISTJ,4,train
317,Calvin Coolidge,ISTJ,4,train
6480,Marco-Pierre White,ISTJ,4,train
59666,Roh Jisun (fromis_9),ISTJ,4,train
425735,Gaeul (IVE),ISTJ,4,train
55604,İlber Ortaylı,ISTJ,4,train
41763,BoA,ISTJ,4,train
26957,Sowon (GFRIEND),ISTJ,4,val
45227,Matt D'Avella,ISTJ,4,train
141480,Aldo Bartra (El Robot de Platón/Robotitus),ISTJ,4,train
9739,Dennis Rader (BTK),ISTJ,4,test
6501,Xavi,ISTJ,4,train
2187,Ben Carson,ISTJ,3,train
7269,Alessandro Manzoni,ISTJ,4,train
10032,Josh Brolin,ISTJ,3,train
2184,Jeb Bush,ISTJ,2,train
41755,Max Changmin (TVXQ),ISTJ,2,train
30961,Mitch McConnell,ISTJ,4,train
307978,Petr Pavel,ISTJ,4,train
55358,Ruhi Çenet,ISTJ,4,train
49861,Akshay Kumar,ISTJ,4,train
75907,Devlet Bahçeli,ISTJ,4,val
34287,Peyton List,ISTJ,4,train
20143,Brett Kavanaugh,ISTJ,4,train
396184,MD Chefe,ISTJ,3,val
39948,Dennis Prager,ISTJ,4,train
6493,Paolo Maldini,ISTJ,4,train
9560,Russell Wilson,ISTJ,4,train
40321,Nick Offerman,ISTJ,4,train
174363,Roy Keane,ISTJ,4,train
45274,Aziz Sancar,ISTJ,4,train
316,Herbert Hoover,ISTJ,4,train
76146,Toni Kroos,ISTJ,4,train
43782,William Bonner,ISTJ,4,train
12032,Sean Bean,ISTJ,4,train
32683,Chris Benoit,ISTJ,3,train
45281,Condoleezza Rice,ISTJ,3,train
166083,The Organic Chemistry Tutor,ISTJ,4,train
21103,Josef Fritzl,ISTJ,4,train
13916,Tommy Lee Jones,ISTJ,4,train
33921,Temple Grandin,ISTJ,3,val
49864,Amitabh Bachchan,ISTJ,4,train
76144,Christian Eriksen,ISTJ,4,train
39702,Dawid Myśliwiec (Uwaga! Naukowy Bełkot),ISTJ,4,train
33469,Alec Guinness,ISTJ,4,train
46475,Daniel Bernoulli,ISTJ,4,train
376,Derek Jeter,ISTJ,4,train
407049,Ahn Bo-hyun,ISTJ,4,test
6237,Emile Zola,ISTJ,4,train
160274,Kamaru Usman,ISTJ,4,test
21394,Chanwoo (iKON),ISTJ,4,train
334,Zachary Taylor,ISTJ,4,test
22880,Peter Hitchens,ISTJ,4,train
119994,Nathan Chen,ISTJ,4,test
512783,Yoon Seoyeon (tripleS),ISTJ,4,test
28897,Henry Fonda,ISTJ,4,train
52808,Maxim Gorky,ISTJ,4,train
308276,Derek Chauvin,ISTJ,4,train
120580,Pierluigi Collina,ISTJ,3,train
278427,Dmitry Puchkov,ISTJ,4,val
34402,Ip Man (Yip Kai-man),ISTJ,3,train
324,Benjamin Harrison,ISTJ,4,test
119539,Wellington Menezes de Oliveira,ISTJ,4,train
56469,Ayaan Hirsi Ali,ISTJ,4,val
35769,Clarence Thomas,ISTJ,4,train
18699,King Felipe VI of Spain,ISTJ,4,train
10461,Ed Harris,ISTJ,4,train
15081,Carl Panzram,ISTJ,4,train
109300,Muqtada al-Sadr,ISTJ,4,train
39977,Ahn Sohee,ISTJ,4,train
67409,Kais Saied,ISTJ,4,test
60343,Saori Hayami,ISTJ,3,test
4732,Sidney Crosby,ISTJ,4,train
34959,Tycho Brahe,ISTJ,4,val
6612,Bret Hart,ISTJ,4,train
44566,Ajit Pai,ISTJ,4,train
159499,Alan Sugar (Lord Sugar),ISTJ,3,train
54884,Daymond John,ISTJ,3,train
16759,Claudia Schiffer,ISTJ,4,val
66496,Lim Nayoung,ISTJ,4,train
122058,Sergio Busquets,ISTJ,4,train
366053,"Lucas Saatkamp Lucão""""",ISTJ,4,val
205284,Yulia Navalnaya,ISTJ,4,train
24697,Robert Mueller,ISTJ,4,train
2959,Evander Holyfield,ISTJ,4,train
16705,Eliza Taylor,ISTJ,4,train
370530,Pierre Poilievre,ISTJ,4,train
70747,Maggie Smith,ISTJ,4,train
227784,Zhao Liying (Zanilia Zhao),ISTJ,4,train
25514,Sam Elliott,ISTJ,4,train
40393,"Fred Trump, Sr.",ISTJ,4,test
50005,Necip Fazıl Kısakürek,ISTJ,4,test
107744,Dr. Sanjay Gupta,ISTJ,4,train
96182,Ahmet Davutoğlu,ISTJ,4,val
119405,Thomas Pesquet,ISTJ,4,train
142044,Giovanni Verga,ISTJ,4,train
65474,Connor McDavid,ISTJ,4,train
11365,John Ford,ISTJ,4,train
109543,Yulia Lipnitskaya,ISTJ,4,val
103877,Jon Richardson,ISTJ,4,train
74502,Arthur Shawcross,ISTJ,4,train
19376,Peter Sutcliffe,ISTJ,4,val
39587,Greg Abbott,ISTJ,4,train
200900,Jeff Bandelin (JohnnyUtah),ISTJ,3,train
82291,George Lincoln Rockwell,ISTJ,4,train
29726,Jennifer Morrison,ISTJ,4,test
12626,Henry Lee Lucas,ISTJ,4,train
77885,John List,ISTJ,4,train
168336,Tomohiro Kato,ISTJ,4,val
34863,D. B. Weiss,ISTJ,4,train
223785,Antony Blinken,ISTJ,4,train
107135,Robbie Lawler,ISTJ,4,train
145464,Nozomi Sasaki,ISTJ,4,train
262195,Lee Seo-jin,ISTJ,4,val
144958,Joe Navarro,ISTJ,4,train
191901,Canan Kaftancıoğlu,ISTJ,4,train
36565,Jonathan Toews,ISTJ,4,train
235411,Leonid Kanevsky,ISTJ,4,train
176160,Ícaro de Carvalho,ISTJ,3,train
32491,William Barr,ISTJ,4,train
14722,Demetrious Johnson,ISTJ,4,train
134895,Rita-Levi Montalcini,ISTJ,2,train
290534,Nate Bargatze,ISTJ,4,train
117812,Didier Deschamps,ISTJ,4,train
20681,Wolf Blitzer,ISTJ,4,train
7989,Ross Perot,ISTJ,4,train
36092,John Roberts,ISTJ,4,train
371047,Sakurai Miu (ME:I),ISTJ,4,train
22572,Roger Moore,ISTJ,4,train
26813,Shin Ryujin (ITZY),ISTP,4,train
210555,Winter (aespa),ISTP,4,train
24956,Taehyun (TXT),ISTP,4,train
1740,Kristen Stewart,ISTP,4,train
1746,Megan Fox,ISTP,4,train
24926,Jaehyun (NCT),ISTP,4,val
1040,Bruce Lee,ISTP,4,train
20625,Hyeju (Loossemble),ISTP,3,train
46,Kobe Bryant,ISTP,4,train
471,Christian Bale,ISTP,4,test
463,Scarlett Johansson,ISTP,4,train
6460,Tom Hardy,ISTP,3,test
48,Michael Jordan,ISTP,4,train
24993,Jennette McCurdy,ISTP,3,train
65246,HyunJin (Loossemble),ISTP,4,train
11128,Bill Burr,ISTP,4,train
14724,Khabib Nurmagomedov,ISTP,4,train
434,Harrison Ford,ISTP,4,val
24929,Jeno (NCT),ISTP,3,test
31951,Lee Gahyeon (DREAMCATCHER),ISTP,4,train
22677,Melania Trump,ISTP,4,val
108122,Erling Haaland,ISTP,3,train
362447,Richarlison,ISTP,4,train
39979,Juyeon (The Boyz),ISTP,3,train
19921,Ashton Kutcher,ISTP,4,train
23906,Thomas Brodie-Sangster,ISTP,4,train
34684,Bear Grylls,ISTP,3,test
97558,Wang Yibo,ISTP,4,train
2718,Sasha Grey,ISTP,3,train
3135,Sylvester Stallone,ISTP,4,train
11085,Zinédine Zidane,ISTP,4,train
482307,Kim Garam (김가람),ISTP,3,train
1043,Emily Blunt,ISTP,4,train
832059,Ricky (ZEROBASEONE),ISTP,4,train
10334,Shownu (MONSTA X),ISTP,3,train
4770,Jon Jones,ISTP,4,train
2921,Jensen Ackles,ISTP,4,test
1041,Daniel Craig,ISTP,4,train
1063,Michael Fassbender,ISTP,4,train
269358,Chicha Amatayakul,ISTP,4,train
8942,Mark Tuan (GOT7),ISTP,4,val
31066,Tabbes,ISTP,3,train
18057,Robert Lewandowski,ISTP,4,train
75175,Pitty,ISTP,4,train
386,Tiger Woods,ISTP,4,train
104248,Acun Ilıcalı,ISTP,4,train
519509,Eunseok (RIIZE),ISTP,3,train
401233,Wi Hajoon,ISTP,3,train
6749,Manuel Neuer,ISTP,4,train
88395,Mia (EVERGLOW),ISTP,4,train
16757,Kate Moss,ISTP,4,train
65136,Tony Hawk,ISTP,4,train
57632,Alyssa Bustamante,ISTP,4,val
14696,Olivia Wilde,ISTP,4,train
36166,Stephen Ng (Actually Stephen),ISTP,3,train
21565,Dylan Sprouse,ISTP,4,train
10527,Øystein Aarseth (Euronymous),ISTP,3,train
11084,Ronaldo,ISTP,4,train
48172,Suzane von Richthofen,ISTP,3,test
70509,Jack Dorsey,ISTP,4,train
14823,Karl Pilkington,ISTP,4,test
143358,Sora Choi,ISTP,4,train
49420,Jean-Michel Basquiat,ISTP,3,train
1037,Jeremy Renner,ISTP,4,val
6496,Brock Lesnar,ISTP,4,train
19009,Dawn,ISTP,4,train
6494,Frank Lampard,ISTP,4,train
17672,Roman Reigns,ISTP,4,val
98343,Frank Cuesta,ISTP,4,train
30526,Chris Watts,ISTP,4,val
211789,Theo (P1Harmony),ISTP,4,val
6502,Aaron Rodgers,ISTP,4,test
35137,Nikola Jokić,ISTP,4,train
24920,Kim Doyeon (Weki Meki),ISTP,4,val
24985,Mackenyu Arata,ISTP,4,train
28909,Niccolò Paganini,ISTP,4,train
87757,Karim Benzema,ISTP,4,train
10462,Alain Delon,ISTP,4,train
41946,Chorão,ISTP,4,train
136043,Franco Escamilla,ISTP,4,train
19538,Jason Statham,ISTP,4,train
50210,Supla,ISTP,4,train
547627,Ali Karimi,ISTP,4,train
9955,Kim Yuna,ISTP,4,train
39962,Bartek Sitek (Generator Frajdy),ISTP,4,train
34971,Alfred Nobel,ISTP,4,train
529614,Tiago Santineli,ISTP,4,train
11410,Buster Keaton,ISTP,4,train
32818,Ronda Rousey,ISTP,4,train
48159,Mano Brown,ISTP,3,train
127801,D.B. Cooper,ISTP,4,train
10157,Steven Seagal,ISTP,3,train
74471,Damso,ISTP,4,test
162922,Bright Vachirawit Chivaaree,ISTP,4,val
13357,Harry Kane,ISTP,4,test
283008,Jeff Satur,ISTP,3,train
148251,Casemiro,ISTP,4,val
340202,Lázaro Barbosa,ISTP,4,train
9055,Randy Orton,ISTP,4,train
227580,Ethan Cutkosky,ISTP,4,train
75832,Gina Carano,ISTP,4,train
28983,Amanda Knox,ISTP,4,val
39847,Alex Honnold,ISTP,4,train
98947,Hakim Ziyech,ISTP,4,train
102059,Jiwoo (KARD),ISTP,3,train
169233,Bruno Henrique,ISTP,4,train
2183,Rand Paul,ISTP,4,test
68893,Leedo (ONEUS),ISTP,4,test
29247,Greta Garbo,ISTP,4,train
29698,Dylann Roof,ISTP,4,train
11081,Andrea Pirlo,ISTP,4,val
29699,Pedrinho Matador,ISTP,4,train
34080,John Carpenter,ISTP,4,train
45156,Liu Yifei,ISTP,3,train
124316,Kim Jung Gi,ISTP,4,train
49595,Tom Kaulitz,ISTP,4,train
18596,Lai Guanlin,ISTP,3,train
114317,Kıvanç Tatlıtuğ,ISTP,4,train
34513,Jamie Dornan,ISTP,4,train
29452,Eden Hazard,ISTP,4,train
2168,James Harden,ISTP,4,train
3549,David Blaine,ISTP,3,train
152873,Nicholas (&Team),ISTP,4,train
11908,Ian Brady,ISTP,4,test
349088,High Boi,ISTP,4,train
54292,Steve McQueen,ISTP,4,train
15798,Joe Pesci,ISTP,4,train
34945,Andrzej Sapkowski,ISTP,4,train
17679,Henrique Fogaça,ISTP,4,train
365925,Cai Bing (KSGIRLS),ISTP,4,train
178860,Yūichi Nakamura,ISTP,4,train
41944,Seu Jorge,ISTP,4,train
8806,Klay Thompson,ISTP,3,train
274772,Trent Alexander-Arnold,ISTP,4,val
100515,Devon Aoki,ISTP,4,train
3144,Clive Owen,ISTP,4,train
30239,Jon Moxley,ISTP,4,train
9000,"Hafþór Thor"" Júlíus Björnsson""",ISTP,4,train
323440,Uzi,ISTP,4,train
466006,It's Stefano,ISTP,3,test
43703,Takeru Satoh,ISTP,4,train
182875,Takehiko Inoue,ISTP,4,train
36887,Demi Moore,ISTP,4,val
81738,Mahendra Singh Dhoni,ISTP,4,train
329,Andrew Johnson,ISTP,4,train
381,Wayne Rooney,ISTP,4,train
23808,Brenda Ann Spencer,ISTP,4,test
979946,MC Guimê,ISTP,4,train
132076,Matías Ignacio Vera Oyarzo (Peluchin Entertainment),ISTP,4,train
16930,Takeshi Kitano,ISTP,4,val
117215,"Saúl Canelo"" Álvarez""",ISTP,3,val
160191,Ricardo Lozoya (RAL NEGAS),ISTP,4,test
16703,Adelaide Kane,ISTP,4,train
293137,Abel Ferreira,ISTP,4,train
11317,Mary Bell,ISTP,3,train
3540,Cheloo,ISTP,3,train
99835,Julia Lepetit (The Drawfee Channel),ISTP,4,train
11765,Nikolaj Coster-Waldau,ISTP,4,train
27082,Larry Bird,ISTP,4,test
208011,Lorenzo Zurzolo,ISTP,4,train
137146,Mikhail Kalashnikov,ISTP,4,train
48967,Damian Lillard,ISTP,4,train
279271,John Fetterman,ISTP,3,train
398442,Alex Pereira,ISTP,4,train
117450,Jiyeon (T-ARA),ISTP,4,train
58273,LE (EXID),ISTP,3,train
387,Wayne Gretzky,ISTP,4,train
42134,Tom Bilyeu,ISTP,3,train
5371,Thomas Bangalter,ISTP,4,train
163695,Chen Feiyu,ISTP,4,train
400457,Brian Laundrie,ISTP,4,train
32321,A.J. Styles,ISTP,4,train
21960,Danny Trejo,ISTP,4,train
74180,Vladislav Roslyakov,ISTP,4,train
96527,Paris Bennett,ISTP,3,train
232855,Goeun (Purple Kiss),ISTP,4,train
137132,Nejat İşler,ISTP,4,train
15672,Hongbin (VIXX),ISTP,4,train
35131,Yeonwoo,ISTP,4,train
9131,Adriano Celentano,ISTP,4,test
36987,Ruby Rose,ISTP,4,train
52040,Jamie Hewlett,ISTP,4,train
159757,Kenjiro Tsuda,ISTP,4,train
89752,Lucas Jade Zumann,ISTP,4,val
101404,Kim Sungkyu (INFINITE),ISTP,4,test
29813,Charlie Hunnam,ISTP,4,train
93377,Jun Ji-hyun,ISTP,4,train
128846,Marcos 'Bola' Chiesa,ISTP,4,train
48151,Zeca Pagodinho,ISTP,3,train
199812,"Kyriakos Grizzly"" Kapakoulak""",ISTP,3,train
287240,Keita (Ciipher) (EVNNE),ISTP,3,train
42518,Humphrey Bogart,ISTP,4,train
58364,Maia Mitchell,ISTP,4,train
43698,Ryo Yoshizawa,ISTP,3,train
60344,Jun Fukuyama,ISTP,4,train
31023,Ichiro Suzuki,ISTP,4,train
1518,Milo Ventimiglia,ISTP,4,train
349356,XARAKTER,ISTP,4,test
318389,Tiago Carvalho,ISTP,2,val
32732,The Undertaker (American Badass / Big Evil),ISTP,4,train
