id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2
197,ENFJ,ENFJ/19094_2d3e2d4301.jpg,train/ENFJ/19094_2d3e2d4301_face.jpg,0.908979058265686,226,88,382,300
198,ENFJ,ENFJ/19094_bc9ee14802.jpg,train/ENFJ/19094_bc9ee14802_face.jpg,0.9013196229934692,80,31,134,105
199,ENFJ,ENFJ/19311_30372245a8.jpg,train/ENFJ/19311_30372245a8_face.jpg,0.9205138683319092,30,50,138,199
200,ENFJ,ENFJ/19311_7fb677a87e.jpg,train/ENFJ/19311_7fb677a87e_face.jpg,0.8972845077514648,2594,239,3582,1618
201,ENFJ,ENFJ/19311_ab213c6354.jpg,train/ENFJ/19311_ab213c6354_face.jpg,0.9235110282897949,76,82,357,509
202,ENFJ,ENFJ/19311_cc00aead77.jpg,train/ENFJ/19311_cc00aead77_face.jpg,0.8928630352020264,1004,221,1433,829
203,ENFJ,ENFJ/19460_0784282b34.jpg,train/ENFJ/19460_0784282b34_face.jpg,0.9108757972717285,57,43,136,158
204,ENFJ,ENFJ/19460_2086d31e6d.jpg,train/ENFJ/19460_2086d31e6d_face.jpg,0.9080200791358948,157,150,428,550
205,ENFJ,ENFJ/19460_6947a0a267.jpg,train/ENFJ/19460_6947a0a267_face.jpg,0.9158011674880981,127,96,303,354
206,ENFJ,ENFJ/19460_c141cf681c.jpg,train/ENFJ/19460_c141cf681c_face.jpg,0.9047393202781677,271,75,380,230
207,ENFJ,ENFJ/194846_239591b09c.jpg,val/ENFJ/194846_239591b09c_face.jpg,0.9057720899581909,60,40,140,143
208,ENFJ,ENFJ/194846_486c3fbb44.jpg,val/ENFJ/194846_486c3fbb44_face.jpg,0.908508837223053,226,158,525,536
209,ENFJ,ENFJ/194846_b4d53ce8a4.jpg,val/ENFJ/194846_b4d53ce8a4_face.jpg,0.905782163143158,82,36,157,131
210,ENFJ,ENFJ/194846_ebf7deb224.jpg,val/ENFJ/194846_ebf7deb224_face.jpg,0.9078965187072754,239,164,566,573
211,ENFJ,ENFJ/19746_b23dc95f68.jpg,train/ENFJ/19746_b23dc95f68_face.jpg,0.9266908764839172,39,45,162,222
212,ENFJ,ENFJ/19746_c227c1658b.jpg,train/ENFJ/19746_c227c1658b_face.jpg,0.9200729727745056,346,382,1427,1966
213,ENFJ,ENFJ/19746_d0f6cd52b0.jpg,train/ENFJ/19746_d0f6cd52b0_face.jpg,0.8854795098304749,211,133,334,308
214,ENFJ,ENFJ/19746_d77230410a.jpg,train/ENFJ/19746_d77230410a_face.jpg,0.9119207859039307,228,69,371,278
215,ENFJ,ENFJ/20091_156fb03610.jpg,train/ENFJ/20091_156fb03610_face.jpg,0.8803057074546814,62,24,97,70
216,ENFJ,ENFJ/20091_3451efa311.jpg,train/ENFJ/20091_3451efa311_face.jpg,0.8999085426330566,72,135,228,331
217,ENFJ,ENFJ/20091_934cace051.jpg,train/ENFJ/20091_934cace051_face.jpg,0.900079071521759,191,131,408,420
218,ENFJ,ENFJ/20091_b91c618506.jpg,train/ENFJ/20091_b91c618506_face.jpg,0.8934887051582336,503,192,782,560
219,ENFJ,ENFJ/202804_33213fefab.jpg,train/ENFJ/202804_33213fefab_face.jpg,0.9163628220558167,26,35,111,158
220,ENFJ,ENFJ/202804_3fc443767d.jpg,train/ENFJ/202804_3fc443767d_face.jpg,0.8825864195823669,37,48,145,215
221,ENFJ,ENFJ/202804_6f5efbd764.jpg,train/ENFJ/202804_6f5efbd764_face.jpg,0.9062391519546509,81,115,324,481
222,ENFJ,ENFJ/202804_f0202032ca.jpg,train/ENFJ/202804_f0202032ca_face.jpg,0.86448073387146,166,42,228,131
223,ENFJ,ENFJ/20619_150bba1f2c.jpg,train/ENFJ/20619_150bba1f2c_face.jpg,0.8801108002662659,72,26,131,111
224,ENFJ,ENFJ/20619_7542053aef.jpg,train/ENFJ/20619_7542053aef_face.jpg,0.8713893294334412,76,40,124,105
225,ENFJ,ENFJ/20619_86007624b7.jpg,train/ENFJ/20619_86007624b7_face.jpg,0.8984087705612183,286,18,558,386
226,ENFJ,ENFJ/20640_0a7d030a21.jpg,train/ENFJ/20640_0a7d030a21_face.jpg,0.9046823382377625,338,68,470,255
227,ENFJ,ENFJ/20640_71b2a85535.jpg,train/ENFJ/20640_71b2a85535_face.jpg,0.9126241207122803,295,91,526,423
228,ENFJ,ENFJ/20640_b8e0862b39.jpg,train/ENFJ/20640_b8e0862b39_face.jpg,0.9144869446754456,88,26,157,127
229,ENFJ,ENFJ/20640_c960ca1512.jpg,train/ENFJ/20640_c960ca1512_face.jpg,0.9314760565757751,106,97,367,472
230,ENFJ,ENFJ/20677_265f2e18eb.jpg,train/ENFJ/20677_265f2e18eb_face.jpg,0.8726766705513,89,37,128,89
231,ENFJ,ENFJ/20677_aab7aadc61.jpg,train/ENFJ/20677_aab7aadc61_face.jpg,0.9062347412109375,237,249,498,588
232,ENFJ,ENFJ/20677_b2c4ec3791.jpg,train/ENFJ/20677_b2c4ec3791_face.jpg,0.8944563865661621,757,435,1315,1173
233,ENFJ,ENFJ/20677_b3db7c6bdc.jpg,train/ENFJ/20677_b3db7c6bdc_face.jpg,0.8802029490470886,143,59,205,144
234,ENFJ,ENFJ/208428_184e91d4d8.jpg,test/ENFJ/208428_184e91d4d8_face.jpg,0.9034022092819214,71,50,167,172
235,ENFJ,ENFJ/208428_7fd7c752fd.jpg,test/ENFJ/208428_7fd7c752fd_face.jpg,0.895457923412323,39,53,116,155
236,ENFJ,ENFJ/208428_990cedda33.jpg,test/ENFJ/208428_990cedda33_face.jpg,0.8648194074630737,36,86,112,194
237,ENFJ,ENFJ/213570_1c5f9c7f35.jpg,train/ENFJ/213570_1c5f9c7f35_face.jpg,0.9091545343399048,197,113,460,459
238,ENFJ,ENFJ/213570_1e38a6c1e7.jpg,train/ENFJ/213570_1e38a6c1e7_face.jpg,0.9178991913795471,278,118,470,399
239,ENFJ,ENFJ/213570_3ee6156750.jpg,train/ENFJ/213570_3ee6156750_face.jpg,0.9012873768806458,380,384,945,1042
240,ENFJ,ENFJ/213570_8b4fd253bd.jpg,train/ENFJ/213570_8b4fd253bd_face.jpg,0.903693675994873,74,31,126,106
241,ENFJ,ENFJ/21392_5fecb2d751.jpg,train/ENFJ/21392_5fecb2d751_face.jpg,0.893101155757904,172,313,534,763
242,ENFJ,ENFJ/21392_add610774b.jpg,train/ENFJ/21392_add610774b_face.jpg,0.9043459296226501,367,107,601,425
243,ENFJ,ENFJ/21392_c12e1d27d3.jpg,train/ENFJ/21392_c12e1d27d3_face.jpg,0.8953264355659485,58,47,137,151
244,ENFJ,ENFJ/21393_575e851ff9.jpg,train/ENFJ/21393_575e851ff9_face.jpg,0.8808514475822449,734,121,910,352
245,ENFJ,ENFJ/21393_8fc18384af.jpg,train/ENFJ/21393_8fc18384af_face.jpg,0.8854930996894836,217,174,391,410
246,ENFJ,ENFJ/21393_a116a4748b.jpg,train/ENFJ/21393_a116a4748b_face.jpg,0.8604673743247986,131,22,161,62
247,ENFJ,ENFJ/21393_a62d7e022d.jpg,train/ENFJ/21393_a62d7e022d_face.jpg,0.9179751873016357,366,51,855,731
248,ENFJ,ENFJ/21517_526459fb39.jpg,val/ENFJ/21517_526459fb39_face.jpg,0.9057304263114929,79,35,143,124
249,ENFJ,ENFJ/21517_5a61e08f65.jpg,val/ENFJ/21517_5a61e08f65_face.jpg,0.9007790088653564,292,263,594,711
250,ENFJ,ENFJ/21517_96e0c23865.jpg,val/ENFJ/21517_96e0c23865_face.jpg,0.8807305693626404,287,59,373,180
251,ENFJ,ENFJ/21517_bab368e226.jpg,val/ENFJ/21517_bab368e226_face.jpg,0.9072476625442505,141,62,254,221
252,ENFJ,ENFJ/21659_4efa9179b7.jpg,val/ENFJ/21659_4efa9179b7_face.jpg,0.9073278307914734,52,37,129,142
253,ENFJ,ENFJ/21659_4f4cbf6595.jpg,val/ENFJ/21659_4f4cbf6595_face.jpg,0.8780968189239502,210,171,301,298
254,ENFJ,ENFJ/21659_bb675cab5e.jpg,val/ENFJ/21659_bb675cab5e_face.jpg,0.9014700651168823,229,76,399,281
255,ENFJ,ENFJ/21659_c05aa59301.jpg,val/ENFJ/21659_c05aa59301_face.jpg,0.9094243049621582,115,84,289,318
256,ENFJ,ENFJ/2192_47eda3eefa.jpg,train/ENFJ/2192_47eda3eefa_face.jpg,0.893541157245636,168,131,266,267
257,ENFJ,ENFJ/2192_c72ff804c9.jpg,train/ENFJ/2192_c72ff804c9_face.jpg,0.9022946357727051,395,396,724,840
258,ENFJ,ENFJ/2192_ce60147d31.jpg,train/ENFJ/2192_ce60147d31_face.jpg,0.9166516065597534,197,84,394,358
259,ENFJ,ENFJ/2192_eea2193088.jpg,train/ENFJ/2192_eea2193088_face.jpg,0.8879008889198303,69,69,124,144
260,ENFJ,ENFJ/22498_1daf351726.jpg,train/ENFJ/22498_1daf351726_face.jpg,0.9038469195365906,423,535,1152,1442
261,ENFJ,ENFJ/22498_2a80141494.jpg,train/ENFJ/22498_2a80141494_face.jpg,0.901096761226654,95,20,157,105
262,ENFJ,ENFJ/22498_3c0f06f78c.jpg,train/ENFJ/22498_3c0f06f78c_face.jpg,0.9244847297668457,373,354,1265,1603
263,ENFJ,ENFJ/22498_613b278f22.jpg,train/ENFJ/22498_613b278f22_face.jpg,0.9208746552467346,45,44,150,192
264,ENFJ,ENFJ/22551_714d590481.jpg,train/ENFJ/22551_714d590481_face.jpg,0.8871487379074097,141,166,399,519
265,ENFJ,ENFJ/22551_d85bffd0cc.jpg,train/ENFJ/22551_d85bffd0cc_face.jpg,0.9326438307762146,204,190,783,949
266,ENFJ,ENFJ/22551_e68cb6a5fb.jpg,train/ENFJ/22551_e68cb6a5fb_face.jpg,0.9098619818687439,94,319,384,708
267,ENFJ,ENFJ/22551_eb54c3bf80.jpg,train/ENFJ/22551_eb54c3bf80_face.jpg,0.9241228699684143,39,31,153,186
268,ENFJ,ENFJ/22566_0514c54ad1.jpg,val/ENFJ/22566_0514c54ad1_face.jpg,0.8981639742851257,47,47,139,176
269,ENFJ,ENFJ/22566_6defc4fa23.jpg,val/ENFJ/22566_6defc4fa23_face.jpg,0.8941566348075867,296,335,763,936
270,ENFJ,ENFJ/22566_b34c5bbe2d.jpg,val/ENFJ/22566_b34c5bbe2d_face.jpg,0.8896158933639526,182,187,560,707
271,ENFJ,ENFJ/22566_c2a2bab210.jpg,val/ENFJ/22566_c2a2bab210_face.jpg,0.8962959051132202,109,283,631,860
272,ENFJ,ENFJ/22866_1a6902da2b.jpg,val/ENFJ/22866_1a6902da2b_face.jpg,0.9186288118362427,114,78,235,266
273,ENFJ,ENFJ/22866_4be5989d9e.jpg,val/ENFJ/22866_4be5989d9e_face.jpg,0.9063200950622559,55,20,118,111
274,ENFJ,ENFJ/22866_7c409ef3c5.jpg,val/ENFJ/22866_7c409ef3c5_face.jpg,0.913400411605835,450,125,675,446
275,ENFJ,ENFJ/22866_cb29fbc237.jpg,val/ENFJ/22866_cb29fbc237_face.jpg,0.9147877097129822,389,140,856,805
276,ENFJ,ENFJ/231563_6b3a1da8e2.jpg,train/ENFJ/231563_6b3a1da8e2_face.jpg,0.9011228084564209,377,166,586,436
277,ENFJ,ENFJ/231563_99c2d46aa0.jpg,train/ENFJ/231563_99c2d46aa0_face.jpg,0.9108238816261292,329,27,493,247
278,ENFJ,ENFJ/231563_a493265794.jpg,train/ENFJ/231563_a493265794_face.jpg,0.89056795835495,90,39,139,103
279,ENFJ,ENFJ/231563_e32501b459.jpg,train/ENFJ/231563_e32501b459_face.jpg,0.910147488117218,96,74,208,231
280,ENFJ,ENFJ/232741_20b1f64ec9.jpg,train/ENFJ/232741_20b1f64ec9_face.jpg,0.9062942862510681,52,4,170,170
281,ENFJ,ENFJ/232741_2130e600ad.jpg,train/ENFJ/232741_2130e600ad_face.jpg,0.9020314812660217,212,383,598,915
282,ENFJ,ENFJ/232741_8bdba1cc0a.jpg,train/ENFJ/232741_8bdba1cc0a_face.jpg,0.9064422249794006,50,41,125,151
283,ENFJ,ENFJ/232741_a543be013a.jpg,train/ENFJ/232741_a543be013a_face.jpg,0.9122242331504822,196,163,498,597
284,ENFJ,ENFJ/23289_41d900134c.jpg,train/ENFJ/23289_41d900134c_face.jpg,0.9072084426879883,474,359,995,1016
285,ENFJ,ENFJ/23289_522e073467.jpg,train/ENFJ/23289_522e073467_face.jpg,0.8885456323623657,61,47,127,132
286,ENFJ,ENFJ/23289_7e001e424a.jpg,train/ENFJ/23289_7e001e424a_face.jpg,0.8988146781921387,760,499,1231,1200
287,ENFJ,ENFJ/23289_d4fc7ddd6f.jpg,train/ENFJ/23289_d4fc7ddd6f_face.jpg,0.9070003628730774,600,355,1346,1377
288,ENFJ,ENFJ/23549_395aae85c3.jpg,train/ENFJ/23549_395aae85c3_face.jpg,0.9028488397598267,207,67,317,207
289,ENFJ,ENFJ/23549_6edb6e4e09.jpg,train/ENFJ/23549_6edb6e4e09_face.jpg,0.913033664226532,117,120,302,353
290,ENFJ,ENFJ/23549_dcdb6b388a.jpg,train/ENFJ/23549_dcdb6b388a_face.jpg,0.900188684463501,124,39,189,123
291,ENFJ,ENFJ/23918_3f166f3b4c.jpg,train/ENFJ/23918_3f166f3b4c_face.jpg,0.9058721661567688,411,85,604,348
292,ENFJ,ENFJ/23918_44d8fdd31d.jpg,train/ENFJ/23918_44d8fdd31d_face.jpg,0.9053353071212769,141,39,258,213
293,ENFJ,ENFJ/23918_d5337c640e.jpg,train/ENFJ/23918_d5337c640e_face.jpg,0.9225943684577942,56,6,160,139
294,ENFJ,ENFJ/24656_3f01d708ff.jpg,train/ENFJ/24656_3f01d708ff_face.jpg,0.8952195048332214,57,37,123,123
295,ENFJ,ENFJ/24656_92da40be76.jpg,train/ENFJ/24656_92da40be76_face.jpg,0.9064729809761047,145,52,322,286
296,ENFJ,ENFJ/24656_a746bc23b6.jpg,train/ENFJ/24656_a746bc23b6_face.jpg,0.9032737016677856,157,99,344,340
297,ENFJ,ENFJ/24656_f83463e05f.jpg,train/ENFJ/24656_f83463e05f_face.jpg,0.9069828391075134,341,127,685,614
298,ENFJ,ENFJ/24814_52bffe9c1d.jpg,train/ENFJ/24814_52bffe9c1d_face.jpg,0.8755162954330444,69,24,113,90
299,ENFJ,ENFJ/24814_a43dfa6d54.jpg,train/ENFJ/24814_a43dfa6d54_face.jpg,0.8902068734169006,70,36,121,98
300,ENFJ,ENFJ/24814_becd5c950b.jpg,train/ENFJ/24814_becd5c950b_face.jpg,0.8925634026527405,51,44,116,125
301,ENFJ,ENFJ/24955_0f6cf6fda8.jpg,train/ENFJ/24955_0f6cf6fda8_face.jpg,0.8846234083175659,31,42,133,181
302,ENFJ,ENFJ/24955_688a125588.jpg,train/ENFJ/24955_688a125588_face.jpg,0.8988014459609985,195,111,397,363
303,ENFJ,ENFJ/24955_7a8ccc297c.jpg,train/ENFJ/24955_7a8ccc297c_face.jpg,0.89069664478302,268,254,536,607
304,ENFJ,ENFJ/24955_ee867a3c55.jpg,train/ENFJ/24955_ee867a3c55_face.jpg,0.9028640389442444,59,78,256,342
305,ENFJ,ENFJ/252755_35fb639572.jpg,train/ENFJ/252755_35fb639572_face.jpg,0.9323930740356445,134,127,448,558
306,ENFJ,ENFJ/252755_9edfe868ca.jpg,train/ENFJ/252755_9edfe868ca_face.jpg,0.8914754986763,74,29,124,97
307,ENFJ,ENFJ/252755_bac33abee5.jpg,train/ENFJ/252755_bac33abee5_face.jpg,0.888862133026123,60,31,127,127
308,ENFJ,ENFJ/252755_c2ccb4e2f6.jpg,train/ENFJ/252755_c2ccb4e2f6_face.jpg,0.9256656765937805,45,41,150,187
309,ENFJ,ENFJ/25512_5bd2183a36.jpg,val/ENFJ/25512_5bd2183a36_face.jpg,0.8996379971504211,66,39,147,161
310,ENFJ,ENFJ/25512_c333a89399.jpg,val/ENFJ/25512_c333a89399_face.jpg,0.9172123074531555,607,265,1267,1141
311,ENFJ,ENFJ/25512_f56a541061.jpg,val/ENFJ/25512_f56a541061_face.jpg,0.918658435344696,97,87,288,358
312,ENFJ,ENFJ/25613_15098eff5f.jpg,train/ENFJ/25613_15098eff5f_face.jpg,0.9014931321144104,134,94,296,336
313,ENFJ,ENFJ/25613_48c0388864.jpg,train/ENFJ/25613_48c0388864_face.jpg,0.892559289932251,57,44,171,214
314,ENFJ,ENFJ/25613_4a490e4d6a.jpg,train/ENFJ/25613_4a490e4d6a_face.jpg,0.8731161952018738,85,74,282,373
315,ENFJ,ENFJ/25613_c4d88de0d0.jpg,train/ENFJ/25613_c4d88de0d0_face.jpg,0.8923924565315247,130,98,381,477
316,ENFJ,ENFJ/257470_52efc07aef.jpg,train/ENFJ/257470_52efc07aef_face.jpg,0.9062755703926086,743,155,1231,868
317,ENFJ,ENFJ/257470_6b4b177b83.jpg,train/ENFJ/257470_6b4b177b83_face.jpg,0.89006507396698,123,91,224,234
318,ENFJ,ENFJ/257470_81059590ee.jpg,train/ENFJ/257470_81059590ee_face.jpg,0.8805150389671326,1114,804,1963,2163
319,ENFJ,ENFJ/257470_9e99ce4e50.jpg,train/ENFJ/257470_9e99ce4e50_face.jpg,0.878362238407135,70,50,125,130
320,ENFJ,ENFJ/258958_b4221db850.jpg,train/ENFJ/258958_b4221db850_face.jpg,0.9090683460235596,118,73,274,288
321,ENFJ,ENFJ/258958_c24e775889.jpg,train/ENFJ/258958_c24e775889_face.jpg,0.8680596351623535,77,23,113,74
322,ENFJ,ENFJ/258958_ed7f310f85.jpg,train/ENFJ/258958_ed7f310f85_face.jpg,0.8774484395980835,170,52,253,165
323,ENFJ,ENFJ/258958_fee5f7b6d2.jpg,train/ENFJ/258958_fee5f7b6d2_face.jpg,0.9078866839408875,309,165,747,796
324,ENFJ,ENFJ/26323_007bae1cf4.jpg,train/ENFJ/26323_007bae1cf4_face.jpg,0.8721208572387695,70,18,152,136
325,ENFJ,ENFJ/26323_2d79c8f728.jpg,train/ENFJ/26323_2d79c8f728_face.jpg,0.867975652217865,152,40,333,297
326,ENFJ,ENFJ/26323_387e9f0353.jpg,train/ENFJ/26323_387e9f0353_face.jpg,0.9088970422744751,86,86,325,410
327,ENFJ,ENFJ/26323_c39566df73.jpg,train/ENFJ/26323_c39566df73_face.jpg,0.8909094333648682,116,82,301,318
328,ENFJ,ENFJ/26324_2ecc88c2cf.jpg,train/ENFJ/26324_2ecc88c2cf_face.jpg,0.879729688167572,13,32,140,197
329,ENFJ,ENFJ/26324_c382b355d3.jpg,train/ENFJ/26324_c382b355d3_face.jpg,0.8873475193977356,13,28,129,179
330,ENFJ,ENFJ/26324_f509cdb3ff.jpg,train/ENFJ/26324_f509cdb3ff_face.jpg,0.8935630321502686,110,51,187,154
331,ENFJ,ENFJ/267008_1423acedac.jpg,train/ENFJ/267008_1423acedac_face.jpg,0.9112080931663513,110,60,208,246
332,ENFJ,ENFJ/267008_dfd554354b.jpg,train/ENFJ/267008_dfd554354b_face.jpg,0.8930885791778564,47,29,175,190
333,ENFJ,ENFJ/267008_e15e81b0d3.jpg,train/ENFJ/267008_e15e81b0d3_face.jpg,0.886884331703186,153,26,255,157
334,ENFJ,ENFJ/267008_fa8ab2c7f6.jpg,train/ENFJ/267008_fa8ab2c7f6_face.jpg,0.8968142867088318,54,34,202,222
335,ENFJ,ENFJ/26715_25f7153516.jpg,test/ENFJ/26715_25f7153516_face.jpg,0.8398907780647278,82,61,152,159
336,ENFJ,ENFJ/26715_942e0e356d.jpg,test/ENFJ/26715_942e0e356d_face.jpg,0.8957037925720215,585,110,924,599
337,ENFJ,ENFJ/26715_a104d206f7.jpg,test/ENFJ/26715_a104d206f7_face.jpg,0.9106482267379761,518,11,2011,1911
338,ENFJ,ENFJ/26715_e9c4524550.jpg,test/ENFJ/26715_e9c4524550_face.jpg,0.8385403156280518,1058,698,1933,2032
339,ENFJ,ENFJ/268545_2683113405.jpg,train/ENFJ/268545_2683113405_face.jpg,0.9036933779716492,61,37,120,122
340,ENFJ,ENFJ/268545_6398794a49.jpg,train/ENFJ/268545_6398794a49_face.jpg,0.8954053521156311,111,32,157,98
341,ENFJ,ENFJ/268545_bfbb0545b7.jpg,train/ENFJ/268545_bfbb0545b7_face.jpg,0.8992394208908081,388,118,552,345
342,ENFJ,ENFJ/268545_cd962e3d43.jpg,train/ENFJ/268545_cd962e3d43_face.jpg,0.9056704640388489,118,137,387,492
343,ENFJ,ENFJ/26953_07eb6ab363.jpg,val/ENFJ/26953_07eb6ab363_face.jpg,0.9029943346977234,521,142,829,573
344,ENFJ,ENFJ/26953_678dc0c526.jpg,val/ENFJ/26953_678dc0c526_face.jpg,0.9042583107948303,343,137,590,458
345,ENFJ,ENFJ/26953_84aa348948.jpg,val/ENFJ/26953_84aa348948_face.jpg,0.8877397775650024,95,181,384,512
346,ENFJ,ENFJ/26953_ef22ec6a4e.jpg,val/ENFJ/26953_ef22ec6a4e_face.jpg,0.8786196708679199,18,33,72,96
347,ENFJ,ENFJ/27109_75b58d0789.jpg,train/ENFJ/27109_75b58d0789_face.jpg,0.9137460589408875,461,394,908,1053
348,ENFJ,ENFJ/27109_8383a8e201.jpg,train/ENFJ/27109_8383a8e201_face.jpg,0.9004310965538025,66,57,131,150
349,ENFJ,ENFJ/27109_e45477a12a.jpg,train/ENFJ/27109_e45477a12a_face.jpg,0.8845432996749878,803,189,1218,738
350,ENFJ,ENFJ/2712_581993e237.jpg,test/ENFJ/2712_581993e237_face.jpg,0.9050060510635376,104,39,157,110
351,ENFJ,ENFJ/2712_6251a67f1c.jpg,test/ENFJ/2712_6251a67f1c_face.jpg,0.9178574085235596,220,161,495,548
352,ENFJ,ENFJ/2712_7f13804fb4.jpg,test/ENFJ/2712_7f13804fb4_face.jpg,0.9000551104545593,502,89,828,577
353,ENFJ,ENFJ/2712_c197ff62fc.jpg,test/ENFJ/2712_c197ff62fc_face.jpg,0.9106823801994324,790,290,1184,838
354,ENFJ,ENFJ/275672_1b377e6b86.jpg,train/ENFJ/275672_1b377e6b86_face.jpg,0.8939574360847473,70,39,153,155
355,ENFJ,ENFJ/275672_48100bcc78.jpg,train/ENFJ/275672_48100bcc78_face.jpg,0.8977063298225403,1516,191,1905,737
356,ENFJ,ENFJ/275672_b198716641.jpg,train/ENFJ/275672_b198716641_face.jpg,0.902176558971405,534,237,881,705
357,ENFJ,ENFJ/275672_c0372128e7.jpg,train/ENFJ/275672_c0372128e7_face.jpg,0.8905953764915466,94,53,204,207
358,ENFJ,ENFJ/27901_0dcc8c509e.jpg,test/ENFJ/27901_0dcc8c509e_face.jpg,0.8675335645675659,61,28,158,133
359,ENFJ,ENFJ/27901_3ec47afcaa.jpg,test/ENFJ/27901_3ec47afcaa_face.jpg,0.8965824246406555,147,83,234,209
360,ENFJ,ENFJ/27901_7897972345.jpg,test/ENFJ/27901_7897972345_face.jpg,0.87450110912323,47,36,139,155
361,ENFJ,ENFJ/27901_a55a207eb3.jpg,test/ENFJ/27901_a55a207eb3_face.jpg,0.8940008878707886,225,168,650,744
362,ENFJ,ENFJ/280170_aa65f492b1.jpg,train/ENFJ/280170_aa65f492b1_face.jpg,0.9061625599861145,162,223,509,689
363,ENFJ,ENFJ/280170_b29de39d2b.jpg,train/ENFJ/280170_b29de39d2b_face.jpg,0.8942441940307617,1506,455,2893,2188
364,ENFJ,ENFJ/280170_d3ad18bc1c.jpg,train/ENFJ/280170_d3ad18bc1c_face.jpg,0.9285573959350586,52,51,146,173
365,ENFJ,ENFJ/280170_e417f48220.jpg,train/ENFJ/280170_e417f48220_face.jpg,0.9242326021194458,426,421,1188,1404
366,ENFJ,ENFJ/282572_148a1f508c.jpg,train/ENFJ/282572_148a1f508c_face.jpg,0.8638456463813782,47,24,105,112
367,ENFJ,ENFJ/282572_1ad158490d.jpg,train/ENFJ/282572_1ad158490d_face.jpg,0.8753771781921387,1600,1114,2489,2382
368,ENFJ,ENFJ/282572_e2afe5461d.jpg,train/ENFJ/282572_e2afe5461d_face.jpg,0.8961882591247559,415,123,638,435
369,ENFJ,ENFJ/28434_47ba523deb.jpg,test/ENFJ/28434_47ba523deb_face.jpg,0.5370515584945679,24,27,156,243
370,ENFJ,ENFJ/28434_6b95dfbd08.jpg,test/ENFJ/28434_6b95dfbd08_face.jpg,0.7862316966056824,82,31,169,121
371,ENFJ,ENFJ/28434_bc7f3c3e1f.jpg,test/ENFJ/28434_bc7f3c3e1f_face.jpg,0.8499310612678528,63,63,129,147
372,ENFJ,ENFJ/28446_5f7fd60f73.jpg,train/ENFJ/28446_5f7fd60f73_face.jpg,0.9367744326591492,25,17,136,174
373,ENFJ,ENFJ/28446_92d0909975.jpg,train/ENFJ/28446_92d0909975_face.jpg,0.8955508470535278,76,13,153,118
374,ENFJ,ENFJ/28446_c169c7ee73.jpg,train/ENFJ/28446_c169c7ee73_face.jpg,0.9067727327346802,54,46,146,164
375,ENFJ,ENFJ/28446_cfbbd07946.jpg,train/ENFJ/28446_cfbbd07946_face.jpg,0.90884929895401,195,165,536,606
376,ENFJ,ENFJ/287248_2828ca35bf.jpg,train/ENFJ/287248_2828ca35bf_face.jpg,0.8993527293205261,563,569,1094,1358
377,ENFJ,ENFJ/287248_67df882c71.jpg,train/ENFJ/287248_67df882c71_face.jpg,0.8857399821281433,52,66,123,160
378,ENFJ,ENFJ/287248_6a34ecf024.jpg,train/ENFJ/287248_6a34ecf024_face.jpg,0.8963245153427124,496,611,1177,1558
379,ENFJ,ENFJ/287248_910a041bfa.jpg,train/ENFJ/287248_910a041bfa_face.jpg,0.903047502040863,217,152,362,347
380,ENFJ,ENFJ/290043_708df18850.jpg,val/ENFJ/290043_708df18850_face.jpg,0.9308059811592102,44,48,159,212
381,ENFJ,ENFJ/290043_8bb486f751.jpg,val/ENFJ/290043_8bb486f751_face.jpg,0.876483142375946,162,29,231,127
382,ENFJ,ENFJ/290043_9aa354006d.jpg,val/ENFJ/290043_9aa354006d_face.jpg,0.9281983971595764,67,73,241,330
383,ENFJ,ENFJ/290043_aa0c2be0ee.jpg,val/ENFJ/290043_aa0c2be0ee_face.jpg,0.8926141262054443,287,42,353,135
384,ENFJ,ENFJ/29243_a7c69add9e.jpg,train/ENFJ/29243_a7c69add9e_face.jpg,0.9110462665557861,71,52,202,240
385,ENFJ,ENFJ/29243_ad56beefe9.jpg,train/ENFJ/29243_ad56beefe9_face.jpg,0.9061303734779358,76,58,133,135
386,ENFJ,ENFJ/29502_2ac1b5fd0c.jpg,train/ENFJ/29502_2ac1b5fd0c_face.jpg,0.8780878782272339,160,69,366,384
387,ENFJ,ENFJ/29502_6be20349be.jpg,train/ENFJ/29502_6be20349be_face.jpg,0.9046624302864075,128,104,236,236
388,ENFJ,ENFJ/29502_8bf10d6898.jpg,train/ENFJ/29502_8bf10d6898_face.jpg,0.8876795172691345,55,61,134,161
389,ENFJ,ENFJ/2956_161e013f97.jpg,train/ENFJ/2956_161e013f97_face.jpg,0.9067514538764954,120,101,337,418
390,ENFJ,ENFJ/2956_21184ece02.jpg,train/ENFJ/2956_21184ece02_face.jpg,0.9012398719787598,255,87,525,494
391,ENFJ,ENFJ/2956_e743549940.jpg,train/ENFJ/2956_e743549940_face.jpg,0.8994507789611816,77,28,160,151
392,ENFJ,ENFJ/2956_ec6edf2682.jpg,train/ENFJ/2956_ec6edf2682_face.jpg,0.8731451034545898,155,189,231,303
393,ENFJ,ENFJ/29749_0bfdbab056.jpg,train/ENFJ/29749_0bfdbab056_face.jpg,0.8753863573074341,65,16,136,97
394,ENFJ,ENFJ/29749_5edb449331.jpg,train/ENFJ/29749_5edb449331_face.jpg,0.912178099155426,162,116,429,472
